36653464,21.2,992.29,0.029,-1.08,-0.1,0.048,-1.005,-0.042,0.0,-0.262,-0.052,4.314,-4.956,-5.4,
36693071,21.19,992.05,0.021,-1.096,-0.092,0.048,-1.004,-0.044,0.035,-0.245,-0.087,4.317,-4.951,-5.394,
36732672,21.22,992.12,0.012,-1.078,-0.084,0.049,-1.005,-0.038,0.087,-0.175,-0.123,4.319,-4.943,-5.394,
36772276,21.19,992.05,0.02,-1.104,-0.076,0.048,-1.005,-0.042,-0.052,-0.245,-0.14,4.32,-4.945,-5.394,
36811882,21.19,992.45,0.018,-1.084,-0.066,0.05,-1.005,-0.041,0.228,-0.245,-0.087,4.323,-4.951,-5.405,
36851484,21.2,992.49,0.016,-1.092,-0.08,0.049,-1.004,-0.042,0.035,-0.28,-0.07,4.323,-4.951,-5.402,
36891090,21.17,992.02,0.008,-1.098,-0.078,0.046,-1.005,-0.041,0.175,-0.28,-0.087,4.327,-4.939,-5.39,
36930692,21.17,992.02,0.023,-1.094,-0.074,0.047,-1.003,-0.041,0.105,-0.14,-0.123,4.323,-4.947,-5.396,
36970296,21.2,992.09,0.016,-1.104,-0.084,0.05,-1.005,-0.042,0.07,-0.245,-0.123,4.311,-4.95,-5.394,
37009902,21.2,992.29,0.025,-1.074,-0.1,0.047,-1.005,-0.042,0.035,-0.262,-0.105,4.331,-4.95,-5.398,
37049503,21.2,992.29,0.023,-1.092,-0.098,0.049,-1.005,-0.043,0.018,-0.21,-0.105,4.312,-4.937,-5.396,
37089108,21.16,991.98,0.02,-1.088,-0.104,0.048,-1.004,-0.042,-0.035,-0.315,-0.105,4.314,-4.949,-5.402,
37128714,21.2,992.29,0.023,-1.102,-0.117,0.047,-1.006,-0.042,0.087,-0.245,-0.157,4.31,-4.941,-5.39,
37168314,21.22,992.12,0.018,-1.088,-0.102,0.049,-1.003,-0.04,0.052,-0.175,-0.21,4.321,-4.951,-5.398,
37207922,21.19,992.25,0.02,-1.105,-0.078,0.048,-1.006,-0.042,0.018,-0.298,-0.14,4.321,-4.95,-5.394,
37247523,21.19,992.05,0.021,-1.082,-0.078,0.048,-1.005,-0.041,0.105,-0.28,-0.052,4.317,-4.949,-5.394,
37287128,21.19,992.25,0.014,-1.094,-0.082,0.049,-1.005,-0.041,0.018,-0.262,-0.087,4.317,-4.935,-5.39,
37326731,21.2,992.49,0.012,-1.082,-0.09,0.048,-1.004,-0.042,-0.123,-0.262,-0.087,4.315,-4.949,-5.403,
37366335,21.19,992.25,0.008,-1.084,-0.068,0.047,-1.004,-0.041,0.0,-0.228,-0.123,4.319,-4.95,-5.4,
37405942,21.17,992.22,0.008,-1.094,-0.086,0.049,-1.005,-0.041,0.018,-0.245,-0.105,4.319,-4.945,-5.394,
37445543,21.19,992.45,0.025,-1.084,-0.096,0.046,-1.004,-0.042,0.035,-0.28,-0.105,4.319,-4.953,-5.392,
37485150,21.19,992.05,0.018,-1.096,-0.102,0.048,-1.004,-0.042,-0.035,-0.262,-0.105,4.315,-4.953,-5.396,
37524751,21.19,992.05,0.023,-1.084,-0.113,0.048,-1.003,-0.042,0.0,-0.28,-0.087,4.325,-4.951,-5.397,
37564355,21.2,991.89,0.027,-1.084,-0.096,0.049,-1.003,-0.041,0.018,-0.192,-0.14,4.308,-4.941,-5.394,
37603961,21.17,992.42,0.023,-1.082,-0.092,0.05,-1.003,-0.04,-0.035,-0.175,-0.14,4.32,-4.943,-5.398,
